word1,word2,pivot,label,RelatedTo_att1,RelatedTo_att2,IsA_att1,IsA_att2,UsedFor_att1,UsedFor_att2,HasContext_att1,HasContext_att2,PartOf_att1,PartOf_att2,CapableOf_att1,CapableOf_att2
camel,horse,herds,0,1,1,1,1,0,1,0,1,0,1,1,1
crocodile,whale,animals,1,1,1,1,0,1,1,0,1,0,1,1,0
lemon,garlic,sealing,0,1,1,1,1,0,1,0,0,0,1,1,1
crocodile,ostrich,scales,1,1,1,1,1,0,0,0,0,0,1,0,1
dishwasher,cupboard,wall,0,1,1,1,1,1,1,0,0,0,0,1,0
dove,oriole,flies,0,1,1,1,1,1,1,1,1,1,0,0,1
boat,helicopter,cm,0,1,1,1,1,1,0,0,1,0,0,1,1
orange,potato,lining,0,1,1,1,0,1,1,1,0,0,0,1,1
rattlesnake,salamander,roading,0,1,1,1,1,0,1,0,1,1,0,1,1
closet,dresser,messy,1,1,1,1,0,1,1,0,1,0,0,1,1
otter,caribou,chirps,0,1,1,1,1,1,1,0,1,0,0,0,1
tomato,eggplant,handles,0,1,1,0,1,1,1,0,0,1,0,1,0
barrel,muzzle,lid,1,0,1,1,0,1,1,0,1,1,0,1,0
lemon,lime,seeds,0,1,1,1,1,1,1,0,0,1,1,1,1
salmon,avocado,gills,1,1,1,1,1,1,1,0,1,1,0,1,0
tie,skirt,silk,1,1,1,1,0,1,1,1,1,0,0,1,0
elephant,giraffe,trunk,1,1,0,1,1,1,0,0,0,0,0,1,0
tie,scarf,thin,1,1,1,1,1,0,0,0,1,0,0,1,1
butterfly,wasp,antennae,1,1,0,1,1,1,0,1,0,1,0,1,1
camel,elk,bag,0,1,1,1,1,1,1,0,1,0,0,1,0
grape,cranberry,country,0,1,0,1,1,1,1,0,0,0,1,1,1
rope,belt,thin,0,1,1,1,1,1,0,1,0,1,0,1,1
pan,spoon,coating,1,1,1,1,0,1,1,1,0,0,0,0,1
plug,hose,cord,1,0,1,1,1,1,1,1,1,0,0,1,1
bag,basket,sizes,1,0,1,1,1,1,1,0,0,0,1,1,1
hammer,sword,farms,0,1,1,1,1,0,0,1,0,1,0,1,0
grape,grapefruit,purple,1,1,1,1,1,1,1,0,0,0,0,0,0
cheetah,zebra,heels,0,1,1,1,1,0,1,0,0,1,1,0,0
clarinet,guitar,bathrooms,0,1,1,1,1,0,1,0,0,1,0,1,1
trombone,harpsichord,noise,0,1,1,1,1,1,1,0,1,0,0,0,1
raspberry,cheese,seeds,1,1,1,1,1,1,1,0,0,1,0,1,0
elephant,crocodile,tusks,1,1,1,1,1,1,1,0,0,0,0,1,1
tomato,chicken,running,0,1,1,1,1,1,0,1,0,0,0,0,1
salmon,bread,gills,1,1,1,1,0,1,1,0,1,1,0,1,0
eggplant,celery,purple,1,1,1,1,1,1,0,0,1,0,0,1,1
grape,raspberry,noise,0,1,1,1,0,1,1,1,0,0,1,1,0
cherry,cucumber,emergencies,0,1,1,0,1,0,1,0,0,1,0,1,1
brush,coat,bristles,1,1,0,1,1,0,1,0,1,0,0,0,0
swimsuit,vest,piece,1,1,1,1,1,1,1,1,0,0,0,1,1
book,magazine,cool,0,1,1,1,1,1,1,1,0,0,1,1,1
pepper,cheese,portaging,0,1,1,1,1,1,1,0,0,0,1,1,0
raspberry,avocado,seeds,0,1,1,1,1,1,1,0,0,1,0,1,1
lamp,projector,sidewalks,0,1,0,1,1,1,1,0,0,0,1,1,0
ladle,tongs,fades,0,1,1,1,0,0,1,0,1,0,0,1,1
trousers,sweater,buttons,1,1,1,1,0,1,1,0,0,1,1,1,0
camisole,dress,lace,1,1,1,1,1,1,1,0,0,0,0,1,1
mink,deer,common,0,1,1,1,1,1,0,0,0,0,0,1,0
elephant,walrus,ears,1,1,1,1,0,1,1,1,0,0,0,1,1
turtle,duck,slow,1,1,1,1,0,1,1,1,1,1,1,0,1
corn,cabbage,ears,1,1,1,1,1,1,1,0,0,0,0,1,1
ostrich,goat,dishes,0,1,1,0,0,0,1,1,0,0,1,1,1
duck,pig,flies,1,1,1,1,1,1,1,1,0,1,0,0,0
calf,sheep,grooming,0,1,1,1,1,0,1,0,0,0,0,0,1
cage,hamster,lock,1,1,1,1,1,1,1,0,0,0,1,1,0
peach,plum,queens,0,1,1,1,1,1,1,0,0,0,1,1,0
cottage,church,navigate,0,1,1,1,1,1,1,1,0,0,1,1,1
knife,tray,hotel,0,1,1,1,0,1,1,1,0,1,0,0,1
bedroom,bed,television,0,1,1,1,1,1,1,1,0,0,0,1,1
hornet,wasp,flies,0,1,1,1,1,1,1,0,0,0,0,1,0
elephant,goat,ears,1,1,1,1,1,1,1,1,0,0,0,1,1
violin,keyboard,accomplishments,0,1,1,1,1,1,1,0,0,1,0,1,0
bed,pine,mattress,1,0,1,0,0,1,1,0,0,1,0,1,1
squid,crab,ink,1,1,1,1,1,1,1,0,0,1,0,0,0
freezer,sink,bags,0,1,1,1,1,1,1,0,0,0,0,0,1
carrot,potato,berry,0,1,1,1,1,1,1,0,0,1,0,1,0
lion,cougar,metric,0,1,0,1,0,1,1,0,0,0,0,1,0
submarine,helicopter,propellers,0,1,1,0,1,0,1,1,0,1,1,0,0
fork,wheel,showers,0,1,1,1,1,0,1,0,0,0,0,0,0
harp,piano,herds,0,1,1,1,1,0,1,1,0,0,1,1,0
rabbit,potato,biting,0,1,1,0,1,1,1,0,0,0,1,1,1
grape,blueberry,seeds,1,1,1,1,0,0,1,0,0,0,0,1,1
salamander,eel,thin,0,1,1,1,0,1,0,1,1,1,1,0,1
helicopter,ship,sugar,0,1,1,1,1,1,0,0,0,0,0,0,1
lion,giraffe,prongs,0,1,1,1,1,0,1,0,0,1,1,1,0
tray,oven,rectangular,1,1,1,1,0,1,1,0,1,1,0,1,1
screwdriver,brush,blades,0,0,1,1,1,1,1,0,0,0,1,0,1
goldfish,shrimp,captains,0,1,1,1,1,1,0,0,0,1,0,1,1
garlic,carrot,foundation,0,1,1,1,1,1,0,0,0,0,1,0,0
toilet,sink,sports,0,1,1,1,1,0,0,1,1,0,0,1,1
ring,bracelet,diamonds,1,1,1,1,1,1,1,0,0,0,1,1,1
mittens,shawl,blades,0,1,1,1,1,0,1,0,0,0,1,1,1
vulture,owl,claws,1,1,1,1,1,1,1,1,1,1,0,0,0
dish,chicken,bunches,0,1,1,1,1,1,1,0,0,1,1,1,0
wall,marble,breasts,0,1,1,1,1,1,1,0,0,1,0,0,1
olive,cucumber,pit,1,1,1,1,1,1,1,1,1,0,0,1,1
violin,piano,barrel,0,1,1,0,1,1,1,0,0,1,0,1,1
sink,toaster,slithers,0,1,0,1,0,1,0,0,0,0,0,1,0
grenade,shotgun,aquariums,0,0,1,0,1,0,1,0,0,0,0,0,0
corn,garlic,lace,0,1,1,0,1,1,1,1,1,0,0,1,1
necklace,pearl,pearls,1,1,1,1,1,1,1,0,1,0,1,1,1
wand,sword,orchestras,0,1,1,1,0,1,0,0,0,0,0,1,0
shell,armour,taps,0,1,1,1,1,0,0,1,0,0,0,0,1
walrus,bison,tusks,1,1,1,1,0,0,1,1,0,0,0,1,1
kettle,cupboard,electrical,1,1,1,0,1,0,1,0,0,1,1,1,0
eel,cod,electrical,1,1,1,1,1,1,1,1,0,1,1,1,1
spinach,cauliflower,materials,0,1,1,1,1,0,1,1,0,0,1,0,0
nightingale,finch,in,0,0,1,1,1,1,1,1,1,0,1,1,1
muzzle,bullet,portable,0,1,1,1,1,1,1,0,1,0,1,1,1
asparagus,eggplant,summer,0,1,1,1,1,0,1,0,0,1,0,0,1
hare,otter,hops,1,0,1,1,1,1,0,1,0,0,1,1,1
kettle,dishwasher,spout,1,1,1,1,1,1,0,0,0,1,0,1,1
coyote,deer,dill,0,1,1,1,1,1,1,0,0,0,1,1,1
woodpecker,vulture,forks,0,1,1,1,1,1,0,0,0,1,0,1,0
mittens,sweater,colourful,1,1,1,1,1,0,0,1,0,0,1,1,0
corn,spinach,husks,1,1,1,1,1,1,1,1,0,1,1,0,1
cigar,cigarette,days,0,1,1,1,1,1,1,0,1,0,0,1,0
carrot,cheese,annoying,0,1,1,1,1,0,1,1,0,1,1,1,1
wand,paintbrush,learning,0,1,1,1,1,1,1,0,0,1,0,1,1
cage,fence,bars,1,0,1,1,1,1,1,0,0,0,1,1,1
beans,celery,pods,1,1,1,0,1,1,1,0,0,1,0,1,1
stick,bag,digging,0,1,1,1,1,0,0,0,0,1,0,1,1
cherry,grapefruit,stem,1,1,1,1,1,0,1,0,0,0,0,0,1
stove,microwave,bolts,0,1,1,1,1,1,1,1,0,0,1,1,1
harpoon,spear,sauces,0,1,1,1,0,0,1,1,1,0,0,1,0
seagull,peacock,manure,1,1,1,1,1,1,1,1,0,0,0,1,0
hammer,pin,lines,0,1,1,1,1,1,0,0,0,0,0,1,0
gate,church,frog,0,1,1,1,1,0,1,0,0,0,0,1,1
cherry,asparagus,stem,1,1,1,1,1,0,1,0,1,0,0,0,1
cougar,lion,frog,0,1,1,1,1,1,1,0,0,1,0,0,1
tuba,harp,shepherds,0,1,1,1,1,1,1,0,0,0,1,1,0
pan,skillet,coating,1,1,0,1,1,1,1,0,0,0,0,1,1
necklace,chandelier,diamonds,1,1,1,1,1,1,0,1,0,1,0,0,1
whip,dagger,distinct,0,1,1,1,0,1,1,0,0,0,1,0,0
worm,beetle,manure,0,1,1,1,1,1,1,0,0,0,0,1,0
drill,barrel,out,0,1,1,1,1,1,0,0,1,0,1,1,0
carrot,cheese,cereals,0,1,1,1,1,1,1,0,0,0,0,1,1
corn,asparagus,husks,1,1,1,1,1,1,1,1,0,1,1,0,1
deer,moose,cat,0,1,1,1,1,1,1,1,0,0,1,0,1
potato,carrot,turns,0,1,1,1,1,1,1,0,1,0,1,0,1
camel,deer,hump,1,1,1,1,0,1,1,0,1,0,1,0,1
shed,wagon,candle,0,1,1,1,1,1,1,0,1,0,0,0,1
scarf,skirt,colourful,0,1,1,1,1,1,1,0,0,0,0,1,1
barrel,pistol,lid,1,1,1,1,1,1,0,0,0,0,0,1,1
saxophone,violin,case,0,0,1,1,1,1,1,0,0,0,0,0,1
razor,hook,electrical,1,1,1,1,1,1,1,1,0,1,0,1,1
raspberry,grapefruit,seeds,0,1,1,0,1,1,1,1,0,0,0,1,1
shovel,tractor,imagination,0,1,1,1,1,0,1,1,1,1,0,1,0
subway,bus,electrical,1,1,1,1,1,1,1,0,0,0,0,0,1
hornet,jet,summer,0,1,1,1,1,0,1,1,0,1,0,1,1
willow,cherry,guns,0,0,1,1,1,1,1,0,1,0,0,1,1
skateboard,tricycle,signal,0,1,1,1,1,1,1,0,1,1,1,1,1
spider,crab,webs,1,1,1,1,1,1,1,0,0,0,1,0,1
boots,dress,triangular,0,1,0,1,1,0,1,1,0,1,0,0,1
rice,bread,foods,0,1,1,1,1,0,1,0,0,0,1,1,1
toaster,sink,turning,0,1,1,1,1,1,1,1,0,0,0,1,1
beets,lettuce,purple,1,1,1,1,1,1,0,0,1,0,0,0,0
rhubarb,tomato,cardboard,0,1,0,1,1,1,1,1,0,0,0,0,1
magazine,radio,articles,1,1,1,0,1,1,1,0,0,0,0,0,1
honeydew,pear,crews,0,0,1,1,0,1,1,0,0,0,0,1,1
dresser,sofa,drawers,1,1,1,1,1,1,0,1,1,0,0,0,1
pot,cheese,lid,1,1,1,1,1,1,1,0,0,1,0,0,1
jacket,blouse,hood,1,1,1,1,0,1,0,0,1,0,1,0,1
buckle,pin,balls,0,1,1,1,1,1,1,0,0,1,0,0,1
vine,plum,navy,0,0,1,1,1,1,1,0,1,1,1,1,0
jacket,pants,snake,0,1,1,1,1,1,1,1,0,0,0,0,1
raspberry,cranberry,popular,0,1,1,1,1,1,0,0,0,0,0,0,1
pan,skillet,lid,1,1,0,1,1,1,1,0,1,0,1,1,0
willow,cedar,heads,0,1,1,1,1,1,1,0,0,1,0,0,1
tie,shirt,thin,1,1,1,1,1,0,1,1,0,1,0,0,0
rabbit,squirrel,hops,1,1,1,1,1,1,1,0,0,0,1,1,1
drain,onions,baseball,0,1,1,0,1,1,1,1,1,0,0,0,1
couch,curtains,cushions,1,1,1,1,1,1,1,0,0,1,0,1,0
elk,hyena,training,0,1,0,1,1,1,1,0,0,0,0,1,0
wheelbarrow,trolley,training,0,1,1,1,1,1,0,0,0,0,0,1,1
church,inn,crawls,0,1,1,1,1,1,1,1,1,0,0,1,0
alligator,leopard,salads,0,1,1,1,1,0,1,1,0,0,0,1,0
shirt,dress,buttons,1,1,1,1,1,1,1,0,0,0,0,1,1
kettle,cupboard,pilots,0,1,1,1,1,1,1,0,0,0,0,1,0
spinach,garlic,climates,0,1,1,1,1,1,1,0,0,0,1,1,0
airplane,truck,envelopes,0,1,1,1,1,1,1,1,0,0,1,1,0
missile,tomahawk,dogs,0,1,1,1,1,1,1,0,0,0,0,1,1
elephant,gorilla,tusks,1,1,1,1,0,0,1,0,1,0,0,1,1
coconut,cheese,diamonds,0,1,1,0,1,1,1,0,0,1,1,1,1
sailboat,boat,portaging,0,1,1,1,1,1,0,0,0,0,0,1,1
trumpet,saxophone,valves,1,1,1,1,1,1,0,1,0,0,1,1,0
jeans,skirt,breast,0,1,1,1,1,1,0,0,0,0,0,1,0
asparagus,onions,whales,0,1,1,1,1,1,0,0,0,0,0,1,1
pumpkin,tomato,mug,0,0,1,1,1,0,1,0,0,1,1,0,1
screws,pin,carrots,0,0,1,0,1,1,1,0,0,1,0,1,0
bedroom,bed,dresser,1,0,1,1,1,1,1,1,0,1,0,1,1
ladle,strainer,pecks,0,1,1,1,1,1,1,0,0,0,0,0,1
jeans,dress,pockets,1,1,1,1,1,0,0,1,1,1,0,0,1
scissors,razor,blades,1,1,1,1,1,1,1,0,1,1,1,1,0
trout,salmon,gills,0,1,1,1,1,0,1,1,0,0,1,1,1
bread,onions,toes,0,1,1,1,1,1,1,1,0,0,1,0,1
pumpkin,coconut,birthdays,0,1,0,1,1,1,1,0,1,1,0,0,1
eagle,buzzard,claws,1,1,1,1,1,1,0,0,1,1,1,1,1
pipe,rope,hollow,1,1,1,1,1,1,1,0,0,1,1,0,1
pepper,cucumber,reflections,0,1,0,1,1,1,0,1,0,0,1,1,1
surfboard,canoe,bursts,0,1,1,1,0,1,1,1,0,0,0,1,1
stork,duck,flies,0,1,1,1,1,1,0,1,0,0,0,0,1
tiger,beetle,on,0,1,1,0,1,1,1,0,0,0,0,1,1
rope,wheel,braided,1,1,0,1,1,1,1,1,0,0,0,1,1
squirrel,fox,nuts,1,1,1,1,1,1,1,0,1,0,0,1,0
biscuit,coconut,darned,0,1,1,1,1,1,1,0,0,0,0,1,1
spade,spatula,boiling,0,1,1,1,1,1,1,1,0,0,1,1,1
fawn,sweater,grass,1,1,1,1,1,0,1,0,0,1,1,1,0
fork,clamp,feminine,0,1,1,0,1,1,1,0,0,1,0,1,1
parakeet,owl,seeds,1,1,1,1,1,1,1,1,0,0,1,0,1
pliers,screws,lace,0,1,1,1,1,0,0,0,1,0,1,1,1
razor,pliers,electrical,1,1,1,0,1,1,1,1,0,1,0,1,1
pie,beans,crowded,0,1,0,1,1,1,1,0,1,0,0,1,0
mackerel,sardine,scales,1,1,1,1,1,1,0,0,0,0,0,0,0
sack,bag,reading,0,1,1,1,1,1,1,1,0,0,1,1,1
cauliflower,beans,frying,0,1,0,1,1,1,1,1,0,0,0,1,1
crow,squirrel,houses,0,1,1,1,0,1,1,1,0,0,0,0,1
eggplant,asparagus,purple,1,1,1,0,1,1,1,1,1,0,0,1,1
apartment,bedroom,snakes,0,1,1,1,0,1,0,0,0,0,0,0,1
plum,avocado,shooting,0,1,1,1,1,0,1,0,1,0,1,1,1
kettle,dishwasher,electrical,0,1,1,1,1,0,1,1,0,1,0,1,1
jet,helicopter,saucer,0,1,0,1,1,1,1,0,1,1,0,1,0
otter,owl,skill,0,1,1,1,1,0,1,0,1,1,1,1,1
pineapple,carrot,mixing,0,1,0,1,1,0,1,0,1,0,0,1,1
salmon,pepper,fins,1,1,1,1,1,0,1,0,0,0,0,0,1
tuna,cheese,fins,1,1,1,1,1,0,1,1,0,1,1,1,1
cherry,banana,pit,1,1,1,1,1,0,1,0,0,1,1,0,1
turtle,elephant,slowly,1,1,1,1,1,1,1,0,1,0,0,1,0
spade,hatchet,silk,0,0,1,1,1,1,1,0,0,0,0,1,0
eel,mackerel,cigarettes,0,1,1,1,0,1,1,1,0,1,0,1,1
sailboat,yacht,sails,0,1,1,1,1,1,1,0,1,1,0,0,1
bagpipe,harmonica,coal,0,1,1,1,1,1,1,0,0,0,1,0,1
apron,blouse,training,0,0,1,1,1,1,1,1,0,0,0,0,0
freezer,sink,electrical,1,1,1,1,1,1,1,1,0,1,0,1,1
ant,rat,crawls,1,1,1,1,1,1,0,0,0,1,1,1,1
prune,strawberry,seeds,0,1,0,1,1,0,1,0,0,0,1,1,1
cantaloupe,celery,seeds,1,1,1,1,1,1,1,1,0,0,1,1,1
eagle,sparrow,gardens,0,1,1,1,1,0,1,0,0,1,1,0,0
frog,squirrel,insects,1,1,1,1,1,1,1,1,0,1,0,1,1
cantaloupe,grapefruit,bubbles,0,1,1,0,1,1,1,0,1,1,0,1,1
cellar,garage,spoon,0,1,1,1,1,1,1,0,0,0,1,0,1
lettuce,eggplant,temperatures,0,1,1,1,1,1,1,0,0,0,0,1,1
honeydew,peach,vacuuming,0,1,1,1,1,1,1,0,0,0,0,1,1
mouse,bat,cord,1,1,1,1,1,1,0,0,0,0,0,1,1
robe,sweater,faucet,0,1,1,1,1,1,1,0,1,0,1,1,0
peas,carrot,static,0,1,0,1,1,1,1,0,0,0,0,1,1
lion,dolphin,flocks,0,1,1,1,1,1,1,0,0,1,1,0,0
eagle,sparrow,bald,1,1,1,1,1,1,1,0,0,1,0,1,0
shovel,hatchet,hotel,0,1,1,1,1,1,1,0,1,0,0,1,1
cello,saxophone,bulletproof,0,1,1,1,1,1,1,0,0,1,0,1,0
plate,tray,porcelain,1,1,1,1,1,1,1,0,0,0,0,0,1
gorilla,tortoise,bananas,1,1,1,1,1,0,1,0,0,0,0,1,1
flute,trumpet,holes,1,1,1,0,1,1,1,0,0,0,0,0,1
chandelier,lantern,sparkly,1,0,1,1,1,1,1,0,1,1,1,1,0
mouse,cat,buttons,1,1,1,1,1,1,0,0,1,0,0,1,1
catfish,goldfish,fins,0,1,1,1,1,1,1,0,0,1,0,1,0
sweater,gown,sleeves,1,1,1,1,0,1,0,0,0,0,0,1,1
whip,bat,ground,0,1,1,1,1,1,1,0,0,0,0,0,1
tuna,tomato,wire,0,1,1,1,0,1,1,1,0,0,0,1,1
boat,raft,aerobics,0,1,1,1,1,1,1,0,1,0,0,1,1
walnut,cherry,frying,0,0,0,1,1,1,1,1,0,1,1,1,1
grenade,bazooka,lakes,0,1,1,1,1,1,0,1,0,0,1,0,0
owl,woodpecker,mice,1,1,1,1,1,0,1,0,0,1,0,1,0
elk,caribou,babies,0,0,1,1,1,1,0,1,1,0,0,0,1
raft,boat,floats,0,1,1,1,1,1,1,0,0,0,0,1,1
bra,shoes,sizes,0,1,1,1,1,1,1,1,0,0,0,0,1
corkscrew,grater,chairs,0,1,1,1,1,1,1,1,1,0,0,1,0
skirt,robe,lengths,1,1,1,1,1,0,0,0,0,0,0,1,1
bow,dress,string,1,1,1,1,1,0,1,1,0,0,1,0,1
robe,jacket,materials,1,1,1,1,1,1,1,1,0,0,0,1,1
ox,caribou,preserves,0,1,1,1,0,1,1,0,1,0,1,0,1
parsley,tomato,picked,0,1,1,1,1,1,1,1,0,0,0,0,1
onions,garlic,stem,0,1,1,1,1,0,1,1,0,0,0,1,1
sink,oven,television,0,1,1,1,1,1,1,0,0,1,0,0,1
blouse,vest,weddings,0,1,1,1,1,1,0,1,1,0,0,0,0
comb,scissors,melted,0,1,1,1,1,1,0,0,1,1,0,0,0
cage,barrel,bars,1,1,1,1,1,0,1,1,0,0,0,1,0
pineapple,carrot,moos,0,1,0,1,1,1,1,0,0,1,0,0,1
ship,helicopter,decoration,0,1,1,1,1,1,0,0,1,1,0,1,1
rattlesnake,crocodile,ancient,0,1,1,1,0,1,1,0,0,1,0,0,0
jar,beans,occasions,0,1,1,1,1,1,1,1,0,0,1,1,1
radio,stereo,control,1,1,1,1,1,1,1,1,0,0,0,1,1
catfish,goldfish,slithers,0,1,1,1,0,1,1,1,0,0,1,0,1
boat,canoe,tales,0,1,1,1,1,1,1,0,0,0,0,0,1
catfish,tuna,scales,1,1,1,1,1,1,0,0,0,1,0,1,1
nightingale,sparrow,holders,0,1,1,1,1,0,1,0,0,0,1,1,0
toad,salamander,useful,0,1,1,1,1,1,1,0,0,1,0,1,1
seagull,vulture,manure,1,1,1,1,1,1,1,0,0,0,1,0,0
spinach,cabbage,zoos,0,1,1,1,1,1,1,0,0,0,1,1,1
pepper,cabbage,pieces,1,1,0,1,1,1,1,0,0,0,0,1,0
peach,pineapple,pit,1,1,1,1,1,1,1,1,0,1,0,0,0
corn,coconut,stalks,1,1,1,1,1,1,0,0,1,1,0,1,0
ant,beetle,fins,0,1,1,1,0,1,1,0,0,0,1,1,1
swimsuit,sandals,piece,1,1,1,1,1,1,1,0,0,0,1,0,0
crossbow,bazooka,string,1,1,1,1,0,1,1,0,0,0,0,1,1
hose,clamp,sizes,1,1,1,0,1,1,1,1,0,1,1,1,0
mushroom,broccoli,heels,0,1,1,1,1,1,0,1,0,1,1,1,0
shirt,jacket,lemon,0,1,1,1,1,1,1,0,0,0,0,0,1
blender,colander,electrical,1,1,0,1,1,1,1,0,0,1,1,0,1
blackbird,buzzard,flies,0,1,1,1,1,1,1,1,0,0,1,1,1
porcupine,elk,quills,1,1,1,1,1,1,1,0,0,0,0,1,0
pepper,garlic,held,0,1,1,1,1,0,1,1,0,1,1,1,1
coat,robe,sleeves,1,0,0,0,0,0,0,0,0,0,0,0,0
clarinet,guitar,reeds,1,1,1,0,1,1,1,0,1,0,1,0,1
mole,spider,holes,1,1,1,1,1,1,0,0,0,1,0,1,1
skis,skateboard,conductor,0,1,1,1,1,1,1,0,0,0,0,0,1
mole,frog,cushions,0,1,1,1,1,1,1,1,0,1,1,1,1
squid,mackerel,pairs,0,1,1,1,1,1,1,1,1,1,1,1,1
spear,bow,thin,1,1,1,1,1,0,1,0,1,1,0,1,0
woodpecker,vulture,flies,0,1,0,1,1,1,0,0,0,0,1,1,0
spinach,garlic,babies,0,1,1,1,1,1,1,0,0,0,0,0,1
toaster,kettle,waterproof,0,1,1,1,1,0,1,1,0,0,0,1,1
skirt,scarf,colourful,0,1,1,1,1,0,1,0,0,0,1,1,1
trousers,gloves,down,0,1,1,0,1,1,0,1,0,1,1,1,1
turtle,deer,electric,0,1,1,1,0,1,1,0,0,0,0,1,1
bungalow,cottage,sprinkling,0,0,1,0,1,0,1,0,0,0,0,1,1
buzzard,woodpecker,soars,0,1,1,1,0,1,1,0,0,0,0,0,0
jeans,skirt,rips,1,1,1,1,1,1,1,1,0,1,1,1,1
gown,jeans,smokers,0,1,1,1,0,0,0,0,1,1,0,1,1
toad,rabbit,insects,1,1,1,1,1,1,1,0,1,0,1,0,1
cantaloupe,banana,north,0,1,1,1,1,0,1,0,0,0,1,1,1
trousers,vest,zippers,1,1,0,1,1,1,1,0,0,0,0,0,0
cucumber,zucchini,seeds,0,1,1,1,1,1,1,0,0,0,0,1,0
prune,pear,wrinkled,1,1,0,0,0,1,1,0,1,1,0,0,0
avocado,garlic,pit,1,1,1,1,1,0,1,1,0,0,0,1,1
dolphin,whale,fins,1,1,1,1,1,1,1,0,1,1,0,1,0
thermometer,tray,mercury,1,1,1,1,0,0,1,0,0,0,0,0,1
trumpet,cello,lingerie,0,1,1,1,1,1,1,0,0,0,0,1,1
seaweed,lettuce,accessory,0,1,1,1,1,1,1,1,0,0,0,0,1
garlic,parsley,bulbs,1,1,1,1,1,1,1,0,0,0,0,1,1
clarinet,flute,cat,0,1,1,1,1,0,1,0,0,0,0,1,1
raccoon,beaver,mask,1,1,1,1,1,1,1,0,0,0,1,0,0
boat,truck,floats,1,1,1,1,1,1,1,1,1,1,0,1,0
gorilla,pig,restricting,0,1,1,1,1,1,1,0,0,1,0,1,0
pie,dish,crust,1,1,1,1,0,1,1,0,1,1,0,1,0
eagle,hawk,slow,0,1,1,1,1,1,1,1,1,0,1,1,1
accordion,cello,paramedics,0,1,1,1,1,1,1,0,0,0,0,1,0
deer,moose,antlers,0,1,1,1,1,1,1,0,0,1,1,0,0
plum,cucumber,pit,1,1,1,1,1,1,1,0,1,0,1,1,0
swimsuit,bra,clothes,0,1,1,1,1,1,1,1,0,0,0,1,1
garlic,cabbage,cloves,1,1,1,1,0,1,0,1,1,1,0,1,1
dolphin,boat,sleek,1,1,1,1,0,1,1,1,0,0,0,0,0
cantaloupe,celery,durable,0,1,1,1,1,1,1,0,0,1,0,1,1
skis,bike,bindings,1,1,1,1,1,1,1,1,0,0,0,1,1
chisel,hatchet,romaine,0,1,1,1,1,1,1,0,0,0,0,0,0
apron,shawl,cloth,1,1,1,1,0,1,0,1,0,0,1,1,1
elevator,door,fastening,0,1,0,1,1,1,1,0,0,0,0,1,1
dish,pie,nocturnal,0,1,1,1,1,0,1,0,0,0,0,1,1
buggy,jeep,seats,1,1,1,1,1,1,0,0,1,0,0,1,1
lamp,stove,cord,1,0,1,1,0,1,1,0,1,1,1,1,1
pencil,scissors,graphite,1,1,1,1,1,1,1,0,1,0,0,0,0
chimp,rabbit,decoration,0,0,0,1,1,1,1,1,0,0,0,1,1
squid,mackerel,bottles,0,1,1,1,1,1,1,0,0,0,0,1,0
seagull,pigeon,manure,0,1,1,1,1,0,0,0,0,0,0,1,1
cod,tomato,scales,1,1,1,1,1,1,1,1,0,0,0,0,1
saxophone,piano,gold,1,1,1,1,1,0,0,0,0,0,0,0,1
camel,horse,turkey,0,1,1,1,1,1,0,0,1,1,1,0,0
toad,beetle,hops,1,1,1,1,1,0,1,0,0,0,0,0,0
walrus,whale,freshness,0,1,1,1,1,1,1,0,0,0,0,1,1
whip,knife,thin,1,0,1,0,1,1,1,0,0,1,0,1,1
catfish,mackerel,garbage,1,1,1,1,0,1,1,1,0,0,0,0,1
sink,cupboard,drain,1,0,1,1,1,1,1,1,1,0,0,0,1
bagpipe,accordion,offices,0,1,1,0,0,0,0,1,1,1,0,1,1
rattlesnake,salamander,fangs,1,0,1,0,1,1,0,1,1,0,0,1,1
asparagus,avocado,reeds,0,1,1,0,1,1,1,0,0,1,0,0,1
dandelion,spinach,patterns,0,1,1,0,1,1,0,0,0,0,1,1,0
sweater,scarf,crunchy,0,1,1,1,1,1,0,0,0,0,1,0,0
socks,mittens,holes,1,0,1,1,1,1,0,1,0,1,0,0,0
radish,parsley,fights,0,1,1,1,1,1,1,0,1,0,0,0,1
leopard,zebra,heels,0,1,0,1,1,0,1,0,1,0,0,0,1
jacket,coat,buttons,0,1,1,1,0,0,1,0,1,1,1,0,0
turtle,deer,tracks,0,1,1,1,1,1,1,0,0,0,0,1,1
belt,screws,vampires,0,1,1,1,1,1,1,1,0,0,0,0,1
socks,shoes,holes,1,0,1,1,1,1,0,1,1,1,0,0,1
zucchini,cauliflower,seeds,1,1,1,0,1,0,1,0,0,0,1,0,0
pigeon,duck,schools,0,1,0,1,1,1,1,0,1,1,0,0,0
accordion,piano,beaches,0,1,1,1,1,1,1,0,0,0,0,1,1
snail,crab,antennae,1,1,1,1,1,1,0,1,1,0,0,1,1
bathtub,fridge,bicycles,0,1,1,1,1,1,1,0,0,0,0,1,0
vest,gloves,moos,0,1,1,1,1,1,1,0,0,0,0,1,1
skirt,vest,pies,0,1,1,1,0,1,0,1,1,0,1,1,1
plum,prune,purple,0,1,1,1,1,1,1,0,0,0,0,0,1
dress,curtains,sleeves,1,1,1,1,1,0,0,0,0,0,1,1,1
